X,Y,id,left,top,right,bottom,row_index,col_index,fid,VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,VILLENG,COUNTYID,COUNTYCODE,TOWNID,TOWNCODE,NOTE
120.50952410105,23.1675485561703,176274,199204.690163538,2563421.02934436,200359.390701917,2562421.02934436,367,313,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.517933779799,23.1811199923963,176835,200070.715567322,2564921.02934436,201225.416105701,2563921.02934436,366,314,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.517966122342,23.1720897785044,176836,200070.715567322,2563921.02934436,201225.416105701,2562921.02934436,367,314,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.526376936043,23.1856607750508,177396,200936.740971107,2565421.02934436,202091.441509486,2564421.02934436,365,315,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.52640871909,23.1766305552137,177397,200936.740971107,2564421.02934436,202091.441509486,2563421.02934436,366,315,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.526440486175,23.1676003249832,177398,200936.740971107,2563421.02934436,202091.441509486,2562421.02934436,367,315,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.534851891298,23.1811708860003,177959,201802.766374891,2564921.02934436,202957.46691327,2563921.02934436,366,316,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.534883098882,23.1721406500211,177960,201802.766374891,2563921.02934436,202957.46691327,2562921.02934436,367,316,262,"67000240002",臺南市,楠西區,灣丘里,Wanqiu Vil.,D,"67000",D37,"67000240",
120.467215491956,23.1719262616402,173464,194874.563144616,2563921.02934436,196029.263682995,2562921.02934436,367,308,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.475656310206,23.1764697290038,174025,195740.5885484,2564421.02934436,196895.289086779,2563421.02934436,366,309,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.475691481249,23.1674395685811,174026,195740.5885484,2563421.02934436,196895.289086779,2562421.02934436,367,309,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.467143979329,23.1899865370271,173462,194874.563144616,2565921.02934436,196029.263682995,2564921.02934436,365,308,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.467179744622,23.1809564045364,173463,194874.563144616,2564921.02934436,196029.263682995,2563921.02934436,366,308,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.484063074942,23.1900429085903,174586,196606.613952184,2565921.02934436,197761.314490564,2564921.02934436,365,310,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.4755859151,23.1945300186389,174023,195740.5885484,2566421.02934436,196895.289086779,2565421.02934436,364,309,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.475621121492,23.1854998790241,174024,195740.5885484,2565421.02934436,196895.289086779,2564421.02934436,365,309,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.492505604979,23.1945854929371,175147,197472.639355969,2566421.02934436,198627.339894348,2565421.02934436,364,311,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.475480189811,23.2216203750185,174020,195740.5885484,2569421.02934436,196895.289086779,2568421.02934436,361,309,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.483959081131,23.2171333169884,174583,196606.613952184,2568921.02934436,197761.314490564,2567921.02934436,362,310,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.467072394844,23.2080467707791,173460,194874.563144616,2567921.02934436,196029.263682995,2566921.02934436,363,308,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.467108196071,23.199016659109,173461,194874.563144616,2566921.02934436,196029.263682995,2565921.02934436,364,308,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.475515449265,23.2125902666392,174021,195740.5885484,2568421.02934436,196895.289086779,2567421.02934436,362,309,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.475550691026,23.2035601478449,174022,195740.5885484,2567421.02934436,196895.289086779,2566421.02934436,363,309,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.48402842774,23.1990730551327,174585,196606.613952184,2566921.02934436,197761.314490564,2565921.02934436,364,310,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.483993763137,23.2081031912664,174584,196606.613952184,2567921.02934436,197761.314490564,2566921.02934436,363,310,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.492437412411,23.2126457890755,175145,197472.639355969,2568421.02934436,198627.339894348,2567421.02934436,362,311,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.492471517253,23.2036156462106,175146,197472.639355969,2567421.02934436,198627.339894348,2566421.02934436,363,311,263,"67000240004",臺南市,楠西區,照興里,Zhaoxing Vil.,D,"67000",D37,"67000240",
120.500982222738,23.1900974615526,175710,198338.664759753,2565921.02934436,199493.365298132,2564921.02934436,365,312,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.501015717046,23.1810672809364,175711,198338.664759753,2564921.02934436,199493.365298132,2563921.02934436,366,312,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.541445567258,23.2269563072617,178515,202668.791778675,2570421.02934436,203823.492317055,2569421.02934436,360,317,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.543128691009,23.2217626064496,178516,202668.791778675,2569421.02934436,203823.492317055,2568421.02934436,361,317,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.543203603195,23.2128014327866,178517,202668.791778675,2568421.02934436,203823.492317055,2567421.02934436,362,317,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.543234297191,23.2037712224455,178518,202668.791778675,2567421.02934436,203823.492317055,2566421.02934436,363,317,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.543264975782,23.1947410017044,178519,202668.791778675,2566421.02934436,203823.492317055,2565421.02934436,364,317,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.548402264104,23.2232457234386,179078,203534.81718246,2569921.02934436,204689.517720839,2568921.02934436,361,318,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.551128361154,23.2167154611845,179079,203534.81718246,2568921.02934436,204689.517720839,2567921.02934436,362,318,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.551679741336,23.2083106712042,179080,203534.81718246,2567921.02934436,204689.517720839,2566921.02934436,363,318,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.551709859285,23.199280445108,179081,203534.81718246,2566921.02934436,204689.517720839,2565921.02934436,364,318,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.563231631744,23.2188306641726,179640,204400.842586244,2569421.02934436,205555.543124624,2568421.02934436,361,319,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.560141880963,23.212802093988,179641,204400.842586244,2568421.02934436,205555.543124624,2567421.02934436,362,319,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.560155318549,23.203819441499,179642,204400.842586244,2567421.02934436,205555.543124624,2566421.02934436,363,319,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.568143136307,23.216430212777,180203,205266.867990029,2568921.02934436,206421.568528408,2567921.02934436,362,320,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.568601353581,23.2083579905797,180204,205266.867990029,2567921.02934436,206421.568528408,2566921.02934436,363,320,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.568630334831,23.199327743966,180205,205266.867990029,2566921.02934436,206421.568528408,2565921.02934436,364,320,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.574580711508,23.217570892252,180764,206132.893393813,2569421.02934436,207287.593932192,2568421.02934436,361,321,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.57700331158,23.2126358698906,180765,206132.893393813,2568421.02934436,207287.593932192,2567421.02934436,362,321,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.577076384412,23.2038658406734,180766,206132.893393813,2567421.02934436,207287.593932192,2566421.02934436,363,321,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.500848077217,23.2262180799618,175706,198338.664759753,2569921.02934436,199493.365298132,2568921.02934436,361,312,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.500881638851,23.2171879409741,175707,198338.664759753,2568921.02934436,199493.365298132,2567921.02934436,362,312,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.509293441447,23.2307597919898,176267,199204.690163538,2570421.02934436,200359.390701917,2569421.02934436,360,313,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.509326442463,23.2217296466642,176268,199204.690163538,2569421.02934436,200359.390701917,2568421.02934436,361,313,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.517432038479,23.2350679219611,176829,200070.715567322,2570921.02934436,201225.416105701,2569921.02934436,360,314,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.517771823252,23.2262709058478,176830,200070.715567322,2569921.02934436,201225.416105701,2568921.02934436,361,314,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.517804247088,23.2172407439689,176831,200070.715567322,2568921.02934436,201225.416105701,2567921.02934436,362,314,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.525929907816,23.2297550790876,177391,200936.740971107,2570421.02934436,202091.441509486,2569421.02934436,360,315,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.526249644148,23.2217815504033,177392,200936.740971107,2569421.02934436,202091.441509486,2568421.02934436,361,315,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.531360753687,23.2316457128681,177953,201802.766374891,2570921.02934436,202957.46691327,2569921.02934436,360,316,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.534554535153,23.2256845253918,177954,201802.766374891,2569921.02934436,202957.46691327,2568921.02934436,361,316,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.534726904131,23.2172917259513,177955,201802.766374891,2568921.02934436,202957.46691327,2567921.02934436,362,316,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.500948711606,23.1991276317664,175709,198338.664759753,2566921.02934436,199493.365298132,2565921.02934436,364,312,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.509425346193,23.1946391482285,176271,199204.690163538,2566421.02934436,200359.390701917,2565421.02934436,364,313,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.509458281013,23.1856089612742,176272,199204.690163538,2565421.02934436,200359.390701917,2564421.02934436,365,313,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.517869045961,23.1991803889878,176833,200070.715567322,2566921.02934436,201225.416105701,2565921.02934436,364,314,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.517901421007,23.1901501958918,176834,200070.715567322,2565921.02934436,201225.416105701,2564921.02934436,365,314,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.526345137031,23.1946909844914,177395,200936.740971107,2566421.02934436,202091.441509486,2565421.02934436,364,315,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.534789429091,23.1992313267752,177957,201802.766374891,2566921.02934436,202957.46691327,2565921.02934436,364,316,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.534820668036,23.1902011115861,177958,201802.766374891,2565921.02934436,202957.46691327,2564921.02934436,365,316,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.500915183646,23.2081577915746,175708,198338.664759753,2567921.02934436,199493.365298132,2566921.02934436,363,312,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.509359426922,23.2126994909267,176269,199204.690163538,2568421.02934436,200359.390701917,2567421.02934436,362,313,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.509392394831,23.2036693247804,176270,199204.690163538,2567421.02934436,200359.390701917,2566421.02934436,363,313,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.517836654656,23.2082105716812,176832,200070.715567322,2567921.02934436,201225.416105701,2566921.02934436,363,314,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.526281491088,23.2127513721708,177393,200936.740971107,2568421.02934436,202091.441509486,2567421.02934436,362,315,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.526313322047,23.2037211835325,177394,200936.740971107,2567421.02934436,202091.441509486,2566421.02934436,363,315,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.534758174457,23.2082615315647,177956,201802.766374891,2567921.02934436,202957.46691327,2566921.02934436,363,316,264,"67000240003",臺南市,楠西區,密枝里,Mizhi Vil.,D,"67000",D37,"67000240",
120.459389660574,23.0138684560283,172919,194008.537740831,2546421.02934436,195163.23827921,2545421.02934436,384,307,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.459061541226,23.0053085838489,172920,194008.537740831,2545421.02934436,195163.23827921,2544421.02934436,385,307,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.467785011184,23.0274425626927,173480,194874.563144616,2547921.02934436,196029.263682995,2546921.02934436,383,308,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.467820454026,23.0184122433804,173481,194874.563144616,2546921.02934436,196029.263682995,2545921.02934436,384,308,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.467855879005,23.009381913719,173482,194874.563144616,2545921.02934436,196029.263682995,2544921.02934436,385,308,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.46837397334,23.0038116847515,173483,194874.563144616,2544921.02934436,196029.263682995,2543921.02934436,386,308,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.476251818888,23.0229555896402,174042,195740.5885484,2547421.02934436,196895.289086779,2546421.02934436,383,309,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.476286690318,23.0139252528552,174043,195740.5885484,2546421.02934436,196895.289086779,2545421.02934436,384,309,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.475810367858,23.0060874841344,174044,195740.5885484,2545421.02934436,196895.289086779,2544421.02934436,385,309,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.484683755166,23.0274984945104,174604,196606.613952184,2547921.02934436,197761.314490564,2546921.02934436,383,310,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.483716187348,23.0196230604678,174605,196606.613952184,2546921.02934436,197761.314490564,2545921.02934436,384,310,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.480523151642,23.0101576074213,174606,196606.613952184,2545921.02934436,197761.314490564,2544921.02934436,385,310,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.493116262863,23.0320409576938,175165,197472.639355969,2548421.02934436,198627.339894348,2547421.02934436,382,311,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.492301221893,23.0244037263659,175166,197472.639355969,2547421.02934436,198627.339894348,2546421.02934436,383,311,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.500314823772,23.0290594384751,175728,198338.664759753,2547921.02934436,199493.365298132,2546921.02934436,383,312,265,"67000250005",臺南市,南化區,東和里,Donghe Vil.,D,"67000",D38,"67000250",
120.476182023277,23.0410162321596,174040,195740.5885484,2549421.02934436,196895.289086779,2548421.02934436,381,309,266,"67000250001",臺南市,南化區,南化里,Nanhua Vil.,D,"67000",D38,"67000250",
120.501549341986,23.036582978893,175727,198338.664759753,2548921.02934436,199493.365298132,2547921.02934436,382,312,266,"67000250001",臺南市,南化區,南化里,Nanhua Vil.,D,"67000",D38,"67000250",
120.507331271048,23.0343750397873,176289,199204.690163538,2548421.02934436,200359.390701917,2547421.02934436,382,313,266,"67000250001",臺南市,南化區,南化里,Nanhua Vil.,D,"67000",D38,"67000250",
120.467714071889,23.0455031702572,173478,194874.563144616,2549921.02934436,196029.263682995,2548921.02934436,381,308,266,"67000250001",臺南市,南化區,南化里,Nanhua Vil.,D,"67000",D38,"67000250",
120.476147099085,23.0500465378878,174039,195740.5885484,2550421.02934436,196895.289086779,2549421.02934436,380,309,266,"67000250001",臺南市,南化區,南化里,Nanhua Vil.,D,"67000",D38,"67000250",
120.442381265129,23.040900684172,171792,192276.486933262,2549421.02934436,193431.187471641,2548421.02934436,381,305,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.442418423895,23.0318704184731,171793,192276.486933262,2548421.02934436,193431.187471641,2547421.02934436,382,305,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.442455563938,23.0228401424153,171794,192276.486933262,2547421.02934436,193431.187471641,2546421.02934436,383,305,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.4508497343,23.0364151102525,172355,193142.512337047,2548921.02934436,194297.212875426,2547921.02934436,382,306,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.450886320809,23.0273848264832,172356,193142.512337047,2547921.02934436,194297.212875426,2546921.02934436,383,306,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.450922888883,23.0183545323583,172357,193142.512337047,2546921.02934436,194297.212875426,2545921.02934436,384,306,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.450959438527,23.009324227881,172358,193142.512337047,2545921.02934436,194297.212875426,2544921.02934436,385,306,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.459281616963,23.0409593609464,172916,194008.537740831,2549421.02934436,195163.23827921,2548421.02934436,381,307,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.459317649653,23.0319290696614,172917,194008.537740831,2548421.02934436,195163.23827921,2547421.02934436,382,307,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.459353664189,23.022898768021,172918,194008.537740831,2547421.02934436,195163.23827921,2546421.02934436,383,307,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.467749550474,23.0364728716527,173479,194874.563144616,2548921.02934436,196029.263682995,2547921.02934436,382,308,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.476216929877,23.0319859160761,174041,195740.5885484,2548421.02934436,196895.289086779,2547421.02934436,382,309,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.48464942027,23.0365288278738,174603,196606.613952184,2548921.02934436,197761.314490564,2547921.02934436,382,310,267,"67000250006",臺南市,南化區,西埔里,Xipu Vil.,D,"67000",D38,"67000250",
120.450813129348,23.0454453836631,172354,193142.512337047,2549921.02934436,194297.212875426,2548921.02934436,381,306,268,"67000250003",臺南市,南化區,中坑里,Zhongkeng Vil.,D,"67000",D38,"67000250",
120.433874491831,23.0544160281903,171229,191410.461529478,2550921.02934436,192565.162067857,2549921.02934436,380,304,268,"67000250003",臺南市,南化區,中坑里,Zhongkeng Vil.,D,"67000",D38,"67000250",
120.442344087636,23.0499309395091,171791,192276.486933262,2550421.02934436,193431.187471641,2549421.02934436,380,305,268,"67000250003",臺南市,南化區,中坑里,Zhongkeng Vil.,D,"67000",D38,"67000250",
120.45077650595,23.0544756467119,172353,193142.512337047,2550921.02934436,194297.212875426,2549921.02934436,380,306,268,"67000250003",臺南市,南化區,中坑里,Zhongkeng Vil.,D,"67000",D38,"67000250",
120.459245566112,23.0499896418726,172915,194008.537740831,2550421.02934436,195163.23827921,2549421.02934436,380,307,268,"67000250003",臺南市,南化區,中坑里,Zhongkeng Vil.,D,"67000",D38,"67000250",
120.467678575425,23.0545334585032,173477,194874.563144616,2550921.02934436,196029.263682995,2549921.02934436,380,308,268,"67000250003",臺南市,南化區,中坑里,Zhongkeng Vil.,D,"67000",D38,"67000250",
120.493082482371,23.0410712977887,175164,197472.639355969,2549421.02934436,198627.339894348,2548421.02934436,381,311,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.509906958516,23.041215489279,176288,199204.690163538,2549421.02934436,200359.390701917,2548421.02934436,381,313,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.484580698555,23.0545894635406,174601,196606.613952184,2550921.02934436,197761.314490564,2549921.02934436,380,310,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.484615068068,23.0455591508849,174602,196606.613952184,2549921.02934436,197761.314490564,2548921.02934436,381,310,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.493048684853,23.0501016275312,175163,197472.639355969,2550421.02934436,198627.339894348,2549421.02934436,380,311,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.501482873635,23.0546436618013,175725,198338.664759753,2550921.02934436,199493.365298132,2549921.02934436,380,312,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.501516116183,23.0456133255233,175726,198338.664759753,2549921.02934436,199493.365298132,2548921.02934436,381,312,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.509950321712,23.0501549107806,176287,199204.690163538,2550421.02934436,200359.390701917,2549421.02934436,380,313,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.476112157295,23.0590768332573,174038,195740.5885484,2551421.02934436,196895.289086779,2550421.02934436,379,309,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.484546311724,23.0636197658377,174600,196606.613952184,2551921.02934436,197761.314490564,2550921.02934436,379,310,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.493014870304,23.0591319469183,175162,197472.639355969,2551421.02934436,198627.339894348,2550421.02934436,379,311,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.518385098962,23.0546960532631,176849,200070.715567322,2550921.02934436,201225.416105701,2549921.02934436,380,314,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.517649703794,23.0465510730309,176850,200070.715567322,2549921.02934436,201225.416105701,2548921.02934436,381,314,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.515233546726,23.0403782700234,176851,200070.715567322,2548921.02934436,201225.416105701,2547921.02934436,382,314,269,"67000250002",臺南市,南化區,小崙里,Xiaolun Vil.,D,"67000",D38,"67000250",
120.442306891409,23.058961184481,171790,192276.486933262,2551421.02934436,193431.187471641,2550421.02934436,379,305,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.450703203791,23.0725361417112,172351,193142.512337047,2552921.02934436,194297.212875426,2551921.02934436,378,306,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.459137304543,23.0770804224682,172912,194008.537740831,2553421.02934436,195163.23827921,2552421.02934436,377,307,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.459173409907,23.0680501726367,172913,194008.537740831,2552421.02934436,195163.23827921,2551421.02934436,378,307,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.476077197901,23.0681071182651,174037,195740.5885484,2552421.02934436,196895.289086779,2551421.02934436,378,309,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.450739864099,23.0635058993956,172352,193142.512337047,2551921.02934436,194297.212875426,2550921.02934436,379,306,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.459209497095,23.0590199124371,172914,194008.537740831,2551421.02934436,195163.23827921,2550421.02934436,379,307,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.467643061077,23.0635637363874,173476,194874.563144616,2551921.02934436,196029.263682995,2550921.02934436,379,308,270,"67000250004",臺南市,南化區,北平里,Beiping Vil.,D,"67000",D38,"67000250",
120.484443047281,23.090710610546,174597,196606.613952184,2554921.02934436,197761.314490564,2553921.02934436,376,310,271,"67000250007",臺南市,南化區,北寮里,Beiliao Vil.,D,"67000",D38,"67000250",
120.484477486093,23.0816803393435,174598,196606.613952184,2553921.02934436,197761.314490564,2552921.02934436,377,310,271,"67000250007",臺南市,南化區,北寮里,Beiliao Vil.,D,"67000",D38,"67000250",
120.492913324426,23.0862228429154,175159,197472.639355969,2554421.02934436,198627.339894348,2553421.02934436,376,311,271,"67000250007",臺南市,南化區,北寮里,Beiliao Vil.,D,"67000",D38,"67000250",
120.501383045477,23.0817346084893,175722,198338.664759753,2553921.02934436,199493.365298132,2552921.02934436,377,312,271,"67000250007",臺南市,南化區,北寮里,Beiliao Vil.,D,"67000",D38,"67000250",
